"","gene","cluster"
"890","Solyc05g009560.4",3
"891","Solyc05g010150.3",3
"892","Solyc05g010320.4",3
"893","Solyc05g010340.3",3
"894","Solyc05g010420.2",3
"895","Solyc05g012260.3",3
"896","Solyc05g012270.3",3
"897","Solyc05g012660.3",3
"898","Solyc05g012720.3",3
"899","Solyc05g013360.3",3
"900","Solyc05g013450.4",3
"901","Solyc05g014120.1",3
"902","Solyc05g014390.4",3
"903","Solyc05g014470.3",3
"904","Solyc05g014720.4",3
"905","Solyc05g015470.1",3
"906","Solyc05g021390.4",3
"907","Solyc05g046390.3",3
"908","Solyc05g047590.4",3
"909","Solyc05g049980.3",3
"910","Solyc05g051000.3",3
"911","Solyc05g051510.4",3
"912","Solyc05g051690.3",3
"913","Solyc05g052300.4",3
"914","Solyc05g052680.1",3
"915","Solyc05g052810.4",3
"916","Solyc05g052990.4",3
"917","Solyc05g053300.3",3
"918","Solyc05g053310.3",3
"919","Solyc05g053320.1",3
"920","Solyc05g053430.3",3
"921","Solyc05g053670.3",3
"922","Solyc05g054430.4",3
"923","Solyc05g054490.3",3
"924","Solyc05g054810.4",3
"925","Solyc05g055250.2",3
"926","Solyc05g055260.4",3
"927","Solyc05g055280.2",3
"928","Solyc05g055330.3",3
"929","Solyc05g055400.4",3
"930","Solyc05g055760.3",3
"931","Solyc05g056020.3",3
"932","Solyc05g056080.4",3
"933","Solyc05g150116.1",3
"934","Solyc06g005260.3",3
"935","Solyc06g005430.1",3
"936","Solyc06g005680.4",3
"937","Solyc06g005810.3",3
"938","Solyc06g005940.3",3
"939","Solyc06g007190.4",3
"940","Solyc06g007210.3",3
"941","Solyc06g007220.4",3
"942","Solyc06g007370.1",3
"943","Solyc06g007520.4",3
"944","Solyc06g007530.2",3
"945","Solyc06g007910.4",3
"946","Solyc06g008170.3",3
"947","Solyc06g008330.2",3
"948","Solyc06g008600.3",3
"949","Solyc06g009020.2",3
"950","Solyc06g009110.3",3
"951","Solyc06g009140.3",3
"952","Solyc06g009190.4",3
"953","Solyc06g019170.3",3
"954","Solyc06g030470.4",3
"955","Solyc06g034110.3",3
"956","Solyc06g034370.1",3
"957","Solyc06g035760.4",3
"958","Solyc06g036420.3",3
"959","Solyc06g036430.3",3
"960","Solyc06g036470.3",3
"961","Solyc06g048930.4",3
"962","Solyc06g050760.1",3
"963","Solyc06g050900.3",3
"964","Solyc06g051750.3",3
"965","Solyc06g051840.1",3
"966","Solyc06g052050.4",3
"967","Solyc06g053385.2",3
"968","Solyc06g053950.3",3
"969","Solyc06g059840.4",3
"970","Solyc06g060080.2",3
"971","Solyc06g060170.3",3
"972","Solyc06g060230.3",3
"973","Solyc06g060260.3",3
"974","Solyc06g060290.4",3
"975","Solyc06g061170.3",3
"976","Solyc06g061280.3",3
"977","Solyc06g062460.3",3
"978","Solyc06g063110.3",3
"979","Solyc06g065010.4",3
"980","Solyc06g065570.3",3
"981","Solyc06g065820.3",3
"982","Solyc06g066020.3",3
"983","Solyc06g066520.1",3
"984","Solyc06g066600.3",3
"985","Solyc06g066800.2",3
"986","Solyc06g068160.3",3
"987","Solyc06g068390.1",3
"988","Solyc06g068620.3",3
"989","Solyc06g068700.4",3
"990","Solyc06g068710.3",3
"991","Solyc06g069040.4",3
"992","Solyc06g069150.1",3
"993","Solyc06g069230.3",3
"994","Solyc06g069470.3",3
"995","Solyc06g069710.3",3
"996","Solyc06g071180.3",3
"997","Solyc06g071320.3",3
"998","Solyc06g071610.3",3
"999","Solyc06g072070.2",3
"1000","Solyc06g072220.1",3
"1001","Solyc06g072230.1",3
"1002","Solyc06g072600.3",3
"1003","Solyc06g073310.3",3
"1004","Solyc06g073800.3",3
"1005","Solyc06g074370.3",3
"1006","Solyc06g074630.4",3
"1007","Solyc06g074820.3",3
"1008","Solyc06g075330.3",3
"1009","Solyc06g075480.4",3
"1010","Solyc06g075800.1",3
"1011","Solyc06g075830.2",3
"1012","Solyc06g075850.1",3
"1013","Solyc06g076260.3",3
"1014","Solyc06g076290.1",3
"1015","Solyc06g076400.3",3
"1016","Solyc06g082650.4",3
"1017","Solyc06g082770.3",3
"1018","Solyc06g083100.2",3
"1019","Solyc06g083340.3",3
"1020","Solyc06g083800.4",3
"1021","Solyc06g083820.3",3
"1022","Solyc06g084040.3",3
"1023","Solyc06g084230.3",3
"1024","Solyc06g084370.1",3
"1025","Solyc06g084460.4",3
"1026","Solyc07g005090.4",3
"1027","Solyc07g005790.4",3
"1028","Solyc07g006230.1",3
"1029","Solyc07g006700.1",3
"1030","Solyc07g006860.3",3
"1031","Solyc07g006910.4",3
"1032","Solyc07g007750.3",3
"1033","Solyc07g007770.2",3
"1034","Solyc07g008210.4",3
"1035","Solyc07g008920.4",3
"1036","Solyc07g014730.3",3
"1037","Solyc07g017540.4",3
"1038","Solyc07g018200.1",3
"1039","Solyc07g032250.4",3
"1040","Solyc07g043230.3",3
"1041","Solyc07g043250.1",3
"1042","Solyc07g045140.4",3
"1043","Solyc07g048010.4",3
"1044","Solyc07g049440.3",3
"1045","Solyc07g049450.3",3
"1046","Solyc07g049550.3",3
"1047","Solyc07g052430.3",3
"1048","Solyc07g052440.3",3
"1049","Solyc07g054400.3",3
"1050","Solyc07g054470.1",3
"1051","Solyc07g055080.3",3
"1052","Solyc07g056170.4",3
"1053","Solyc07g056320.4",3
"1054","Solyc07g062740.4",3
"1055","Solyc07g063180.3",3
"1056","Solyc07g063480.3",3
"1057","Solyc07g063540.3",3
"1058","Solyc07g063930.4",3
"1059","Solyc07g064650.3",3
"1060","Solyc07g064870.3",3
"1061","Solyc07g064900.3",3
"1062","Solyc07g065090.2",3
"1063","Solyc07g065110.1",3
"1064","Solyc07g066380.4",3
"1065","Solyc07g150146.1",3
"1066","Solyc08g005210.3",3
"1067","Solyc08g005245.1",3
"1068","Solyc08g005650.3",3
"1069","Solyc08g006630.3",3
"1070","Solyc08g006740.3",3
"1071","Solyc08g006750.4",3
"1072","Solyc08g007210.4",3
"1073","Solyc08g008330.3",3
"1074","Solyc08g008590.4",3
"1075","Solyc08g015770.4",3
"1076","Solyc08g023500.4",3
"1077","Solyc08g044260.4",3
"1078","Solyc08g061240.3",3
"1079","Solyc08g061480.3",3
"1080","Solyc08g062180.3",3
"1081","Solyc08g062680.1",3
"1082","Solyc08g066020.3",3
"1083","Solyc08g066430.1",3
"1084","Solyc08g067020.4",3
"1085","Solyc08g067150.4",3
"1086","Solyc08g067540.1",3
"1087","Solyc08g067950.3",3
"1088","Solyc08g068150.4",3
"1089","Solyc08g068690.1",3
"1090","Solyc08g068780.3",3
"1091","Solyc08g074970.1",3
"1092","Solyc08g075320.4",3
"1093","Solyc08g075870.3",3
"1094","Solyc08g076300.3",3
"1095","Solyc08g076340.3",3
"1096","Solyc08g076460.3",3
"1097","Solyc08g077110.4",3
"1098","Solyc08g077510.4",3
"1099","Solyc08g077840.3",3
"1100","Solyc08g078920.2",3
"1101","Solyc08g079060.4",3
"1102","Solyc08g079570.3",3
"1103","Solyc08g080080.4",3
"1104","Solyc08g080240.3",3
"1105","Solyc08g080640.2",3
"1106","Solyc08g080650.3",3
"1107","Solyc08g080960.4",3
"1108","Solyc08g081680.2",3
"1109","Solyc08g082080.3",3
"1110","Solyc08g082210.4",3
"1111","Solyc08g082620.3",3
"1112","Solyc08g082820.4",3
"1113","Solyc08g083120.3",3
"1114","Solyc08g083130.4",3
"1115","Solyc09g008320.4",3
"1116","Solyc09g008630.3",3
"1117","Solyc09g008840.4",3
"1118","Solyc09g009020.3",3
"1119","Solyc09g009260.3",3
"1120","Solyc09g009840.1",3
"1121","Solyc09g010650.1",3
"1122","Solyc09g011240.3",3
"1123","Solyc09g011590.4",3
"1124","Solyc09g011600.3",3
"1125","Solyc09g011860.4",3
"1126","Solyc09g014720.3",3
"1127","Solyc09g018010.3",3
"1128","Solyc09g018590.1",3
"1129","Solyc09g025280.1",3
"1130","Solyc09g056340.3",3
"1131","Solyc09g057960.1",3
"1132","Solyc09g059460.4",3
"1133","Solyc09g065170.2",3
"1134","Solyc09g065560.3",3
"1135","Solyc09g072700.4",3
"1136","Solyc09g074450.1",3
"1137","Solyc09g082080.1",3
"1138","Solyc09g082340.2",3
"1139","Solyc09g082570.3",3
"1140","Solyc09g082810.3",3
"1141","Solyc09g089610.3",3
"1142","Solyc09g091230.4",3
"1143","Solyc09g092270.3",3
"1144","Solyc09g092720.3",3
"1145","Solyc09g092760.2",3
"1146","Solyc09g098385.1",3
"1147","Solyc10g006740.4",3
"1148","Solyc10g006920.3",3
"1149","Solyc10g007400.4",3
"1150","Solyc10g008450.2",3
"1151","Solyc10g009150.3",3
"1152","Solyc10g009380.3",3
"1153","Solyc10g012400.3",3
"1154","Solyc10g038130.3",3
"1155","Solyc10g039290.2",3
"1156","Solyc10g049420.2",3
"1157","Solyc10g050880.2",3
"1158","Solyc10g054440.3",3
"1159","Solyc10g054900.2",3
"1160","Solyc10g054910.1",3
"1161","Solyc10g055680.1",3
"1162","Solyc10g055800.2",3
"1163","Solyc10g074540.1",3
"1164","Solyc10g075070.3",3
"1165","Solyc10g075107.1",3
"1166","Solyc10g076240.3",3
"1167","Solyc10g078770.2",3
"1168","Solyc10g079930.1",3
"1169","Solyc10g080070.3",3
"1170","Solyc10g080370.1",3
"1171","Solyc10g080470.1",3
"1172","Solyc10g080680.3",3
"1173","Solyc10g080760.2",3
"1174","Solyc10g080960.1",3
"1175","Solyc10g081210.3",3
"1176","Solyc10g081970.2",3
"1177","Solyc10g083740.3",3
"1178","Solyc10g084060.2",3
"1179","Solyc10g085010.3",3
"1180","Solyc10g085500.2",3
"1181","Solyc10g086065.1",3
"1182","Solyc10g086380.1",3
"1183","Solyc10g086390.2",3
"1184","Solyc10g086620.2",3
"1185","Solyc11g005300.2",3
"1186","Solyc11g005310.1",3
"1187","Solyc11g005840.2",3
"1188","Solyc11g005880.2",3
"1189","Solyc11g006220.2",3
"1190","Solyc11g006910.3",3
"1191","Solyc11g007000.2",3
"1192","Solyc11g007390.1",3
"1193","Solyc11g007570.2",3
"1194","Solyc11g007930.1",3
"1195","Solyc11g007945.1",3
"1196","Solyc11g010960.2",3
"1197","Solyc11g011400.2",3
"1198","Solyc11g018800.3",3
"1199","Solyc11g045530.3",3
"1200","Solyc11g051060.2",3
"1201","Solyc11g056680.1",3
"1202","Solyc11g062440.2",3
"1203","Solyc11g064790.2",3
"1204","Solyc11g065660.2",3
"1205","Solyc11g066160.1",3
"1206","Solyc11g066270.3",3
"1207","Solyc11g066360.2",3
"1208","Solyc11g066690.2",3
"1209","Solyc11g066800.2",3
"1210","Solyc11g068400.2",3
"1211","Solyc11g070070.3",3
"1212","Solyc11g071470.1",3
"1213","Solyc11g072030.3",3
"1214","Solyc11g072450.2",3
"1215","Solyc11g072470.3",3
"1216","Solyc11g072630.2",3
"1217","Solyc11g072930.3",3
"1218","Solyc11g073230.1",3
"1219","Solyc12g005730.2",3
"1220","Solyc12g006460.2",3
"1221","Solyc12g006970.1",3
"1222","Solyc12g006980.2",3
"1223","Solyc12g008900.2",3
"1224","Solyc12g009820.2",3
"1225","Solyc12g009840.2",3
"1226","Solyc12g010350.3",3
"1227","Solyc12g010400.2",3
"1228","Solyc12g010550.1",3
"1229","Solyc12g010820.2",3
"1230","Solyc12g013620.2",3
"1231","Solyc12g013710.2",3
"1232","Solyc12g014180.2",3
"1233","Solyc12g014350.3",3
"1234","Solyc12g015740.2",3
"1235","Solyc12g015860.2",3
"1236","Solyc12g019890.2",3
"1237","Solyc12g042210.2",3
"1238","Solyc12g042730.1",3
"1239","Solyc12g044230.2",3
"1240","Solyc12g044240.3",3
"1241","Solyc12g044310.2",3
"1242","Solyc12g044910.2",3
"1243","Solyc12g045037.1",3
"1244","Solyc12g055930.3",3
"1245","Solyc12g055970.3",3
"1246","Solyc12g056250.2",3
"1247","Solyc12g056660.3",3
"1248","Solyc12g087940.2",3
"1249","Solyc12g088190.2",3
"1250","Solyc12g088470.3",3
"1251","Solyc12g088500.2",3
"1252","Solyc12g096350.2",3
"1253","Solyc12g097040.1",3
"1254","Solyc12g098580.1",3
"1255","Solyc12g099290.2",3
"1256","Solyc12g099330.2",3
"1257","Solyc12g100160.3",3
"1258","novel.1005",4
"1259","novel.1622",4
"1260","novel.2349",4
"1261","novel.3705",4
"1262","novel.3963",4
"1263","novel.4003",4
"1264","novel.4778",4
"1265","novel.4916",4
"1266","novel.5229",4
"1267","novel.5549",4
"1268","novel.5864",4
"1269","novel.6288",4
"1270","novel.641",4
"1271","novel.6616",4
"1272","novel.6655",4
"1273","novel.745",4
"1274","Solyc01g006680.4",4
"1275","Solyc01g007810.1",4
"1276","Solyc01g020500.2",4
"1277","Solyc01g049770.3",4
"1278","Solyc01g056830.3",4
"1279","Solyc01g060030.3",4
"1280","Solyc01g079290.1",4
"1281","Solyc01g079940.4",4
"1282","Solyc01g081060.4",4
"1283","Solyc01g081340.4",4
"1284","Solyc01g087090.3",4
"1285","Solyc01g094460.3",4
"1286","Solyc01g095100.4",4
"1287","Solyc01g095270.3",4
"1288","Solyc01g095680.2",4
"1289","Solyc01g096260.4",4
"1290","Solyc01g100440.3",4
"1291","Solyc01g100580.3",4
"1292","Solyc01g109470.3",4
"1293","Solyc01g109660.2",4
"1294","Solyc01g110720.2",4
"1295","Solyc01g110907.1",4
"1296","Solyc01g111600.3",4
"1297","Solyc02g005200.4",4
"1298","Solyc02g031750.3",4
"1299","Solyc02g033060.3",4
"1300","Solyc02g062890.3",4
"1301","Solyc02g079460.1",4
"1302","Solyc02g081130.3",4
"1303","Solyc02g082110.4",4
"1304","Solyc02g085360.4",4
"1305","Solyc02g088470.1",4
"1306","Solyc02g089320.3",4
"1307","Solyc02g090390.4",4
"1308","Solyc02g090990.1",4
"1309","Solyc02g091640.3",4
"1310","Solyc02g091665.1",4
"1311","Solyc02g091980.2",4
"1312","Solyc02g092410.3",4
"1313","Solyc03g006630.3",4
"1314","Solyc03g007600.3",4
"1315","Solyc03g025950.4",4
"1316","Solyc03g026000.4",4
"1317","Solyc03g032220.3",4
"1318","Solyc03g044790.3",4
"1319","Solyc03g071690.4",4
"1320","Solyc03g082670.3",4
"1321","Solyc03g083720.1",4
"1322","Solyc03g083730.1",4
"1323","Solyc03g094070.4",4
"1324","Solyc03g096840.4",4
"1325","Solyc03g098750.3",4
"1326","Solyc03g111060.3",4
"1327","Solyc03g111940.2",4
"1328","Solyc03g115650.4",4
"1329","Solyc03g116160.1",4
"1330","Solyc03g117430.3",4
"1331","Solyc03g118410.3",4
"1332","Solyc03g120100.3",4
"1333","Solyc03g120820.4",4
"1334","Solyc03g123430.4",4
"1335","Solyc03g123530.4",4
"1336","Solyc03g150104.1",4
"1337","Solyc04g025530.3",4
"1338","Solyc04g049890.4",4
"1339","Solyc04g051100.3",4
"1340","Solyc04g051420.3",4
"1341","Solyc04g053010.1",4
"1342","Solyc04g071970.4",4
"1343","Solyc04g076200.3",4
"1344","Solyc04g080700.4",4
"1345","Solyc05g006130.4",4
"1346","Solyc05g006420.3",4
"1347","Solyc05g010470.4",4
"1348","Solyc05g012200.3",4
"1349","Solyc05g015850.4",4
"1350","Solyc05g025870.4",4
"1351","Solyc05g043405.1",4
"1352","Solyc05g048750.3",4
"1353","Solyc05g052410.3",4
"1354","Solyc05g053100.3",4
"1355","Solyc05g054750.3",4
"1356","Solyc05g055540.3",4
"1357","Solyc05g055550.3",4
"1358","Solyc05g056480.3",4
"1359","Solyc06g008030.3",4
"1360","Solyc06g008050.4",4
"1361","Solyc06g053830.3",4
"1362","Solyc06g060830.3",4
"1363","Solyc06g068270.3",4
"1364","Solyc06g068900.4",4
"1365","Solyc06g071820.3",4
"1366","Solyc06g076350.3",4
"1367","Solyc06g082350.4",4
"1368","Solyc07g006090.3",4
"1369","Solyc07g007050.1",4
"1370","Solyc07g008760.4",4
"1371","Solyc07g017675.1",4
"1372","Solyc07g042220.2",4
"1373","Solyc07g052480.3",4
"1374","Solyc07g053050.1",4
"1375","Solyc07g054720.2",4
"1376","Solyc07g061720.3",4
"1377","Solyc07g061930.1",4
"1378","Solyc07g062490.1",4
"1379","Solyc08g005700.1",4
"1380","Solyc08g006210.3",4
"1381","Solyc08g006830.3",4
"1382","Solyc08g029000.3",4
"1383","Solyc08g061060.3",4
"1384","Solyc08g065540.3",4
"1385","Solyc08g068490.3",4
"1386","Solyc08g068700.1",4
"1387","Solyc08g075010.4",4
"1388","Solyc08g075820.4",4
"1389","Solyc08g077330.3",4
"1390","Solyc08g077740.1",4
"1391","Solyc08g079020.3",4
"1392","Solyc08g079690.4",4
"1393","Solyc08g080040.4",4
"1394","Solyc08g081150.4",4
"1395","Solyc08g081310.4",4
"1396","Solyc09g007520.3",4
"1397","Solyc09g007560.4",4
"1398","Solyc09g007570.3",4
"1399","Solyc09g008290.4",4
"1400","Solyc09g008750.1",4
"1401","Solyc09g011140.4",4
"1402","Solyc09g011560.3",4
"1403","Solyc09g014280.1",4
"1404","Solyc09g042670.4",4
"1405","Solyc09g056130.4",4
"1406","Solyc09g074230.4",4
"1407","Solyc09g083330.3",4
"1408","Solyc09g089700.3",4
"1409","Solyc09g089860.4",4
"1410","Solyc09g090445.1",4
"1411","Solyc09g090470.3",4
"1412","Solyc09g092420.2",4
"1413","Solyc09g092640.3",4
"1414","Solyc09g150148.1",4
"1415","Solyc10g009030.4",4
"1416","Solyc10g009070.3",4
"1417","Solyc10g009540.1",4
"1418","Solyc10g039383.1",4
"1419","Solyc10g078920.3",4
"1420","Solyc10g083400.1",4
"1421","Solyc10g086690.3",4
"1422","Solyc11g006040.2",4
"1423","Solyc11g006210.3",4
"1424","Solyc11g064750.3",4
"1425","Solyc11g065680.1",4
"1426","Solyc11g066330.2",4
"1427","Solyc11g068940.1",4
"1428","Solyc11g072230.1",4
"1429","Solyc11g072480.2",4
"1430","Solyc12g005020.2",4
"1431","Solyc12g006760.1",4
"1432","Solyc12g009440.2",4
"1433","Solyc12g010570.1",4
"1434","Solyc12g017265.1",4
"1435","Solyc12g021160.1",4
"1436","Solyc12g021360.3",4
"1437","Solyc12g056675.1",4
"1438","Solyc12g089240.2",4
"1439","Solyc12g096490.1",4
"1440","Solyc12g098480.1",4
"1441","Solyc12g098910.2",4
"1442","Solyc12g099070.1",4
"1443","Solyc12g099960.1",4
"1444","Solyc12g100240.1",4
"1445","Solyc12g100260.1",4
"1446","Solyc12g100270.2",4
"1447","Solyc12g150125.1",4
"1448","novel.1144",5
"1449","novel.1258",5
"1450","novel.1321",5
"1451","novel.1374",5
"1452","novel.1914",5
"1453","novel.2471",5
"1454","novel.2483",5
"1455","novel.2505",5
"1456","novel.3522",5
"1457","novel.3532",5
"1458","novel.3538",5
"1459","novel.3786",5
"1460","novel.4031",5
"1461","novel.450",5
"1462","novel.4662",5
"1463","novel.794",5
"1464","novel.848",5
"1465","novel.853",5
"1466","Solyc00g028960.1",5
"1467","Solyc01g005985.1",5
"1468","Solyc01g006090.3",5
"1469","Solyc01g006160.3",5
"1470","Solyc01g006170.4",5
"1471","Solyc01g006950.3",5
"1472","Solyc01g008090.4",5
"1473","Solyc01g008850.3",5
"1474","Solyc01g010060.2",5
"1475","Solyc01g016470.3",5
"1476","Solyc01g057910.3",5
"1477","Solyc01g060020.4",5
"1478","Solyc01g066440.3",5
"1479","Solyc01g066840.3",5
"1480","Solyc01g066910.3",5
"1481","Solyc01g067740.3",5
"1482","Solyc01g068045.1",5
"1483","Solyc01g080030.3",5
"1484","Solyc01g080640.3",5
"1485","Solyc01g087280.2",5
"1486","Solyc01g088040.3",5
"1487","Solyc01g088160.4",5
"1488","Solyc01g088610.4",5
"1489","Solyc01g090965.1",5
"1490","Solyc01g091830.3",5
"1491","Solyc01g094040.3",5
"1492","Solyc01g094240.3",5
"1493","Solyc01g094470.4",5
"1494","Solyc01g096550.3",5
"1495","Solyc01g096880.4",5
"1496","Solyc01g098100.2",5
"1497","Solyc01g098480.3",5
"1498","Solyc01g100100.4",5
"1499","Solyc01g106210.3",5
"1500","Solyc01g106290.3",5
"1501","Solyc01g106605.1",5
"1502","Solyc01g106620.2",5
"1503","Solyc01g106890.2",5
"1504","Solyc01g108360.4",5
"1505","Solyc01g108610.3",5
"1506","Solyc01g108880.4",5
"1507","Solyc01g109250.2",5
"1508","Solyc01g111200.3",5
"1509","Solyc02g014310.4",5
"1510","Solyc02g021400.2",5
"1511","Solyc02g032860.3",5
"1512","Solyc02g036350.3",5
"1513","Solyc02g061780.3",5
"1514","Solyc02g061790.4",5
"1515","Solyc02g062160.1",5
"1516","Solyc02g062700.3",5
"1517","Solyc02g062910.3",5
"1518","Solyc02g063280.4",5
"1519","Solyc02g064990.3",5
"1520","Solyc02g065050.1",5
"1521","Solyc02g065240.3",5
"1522","Solyc02g065470.1",5
"1523","Solyc02g069057.1",5
"1524","Solyc02g069070.3",5
"1525","Solyc02g069770.3",5
"1526","Solyc02g070530.4",5
"1527","Solyc02g071970.1",5
"1528","Solyc02g081190.4",5
"1529","Solyc02g081230.4",5
"1530","Solyc02g081310.3",5
"1531","Solyc02g081390.3",5
"1532","Solyc02g081680.4",5
"1533","Solyc02g081810.4",5
"1534","Solyc02g083790.4",5
"1535","Solyc02g084210.1",5
"1536","Solyc02g084930.3",5
"1537","Solyc02g085005.1",5
"1538","Solyc02g085160.1",5
"1539","Solyc02g085230.3",5
"1540","Solyc02g085770.4",5
"1541","Solyc02g085800.2",5
"1542","Solyc02g085910.4",5
"1543","Solyc02g086880.4",5
"1544","Solyc02g087860.3",5
"1545","Solyc02g087960.3",5
"1546","Solyc02g088240.4",5
"1547","Solyc02g088560.4",5
"1548","Solyc02g088740.1",5
"1549","Solyc02g088900.3",5
"1550","Solyc02g089890.4",5
"1551","Solyc02g091990.3",5
"1552","Solyc03g005700.1",5
"1553","Solyc03g005900.4",5
"1554","Solyc03g006990.1",5
"1555","Solyc03g007220.3",5
"1556","Solyc03g007380.2",5
"1557","Solyc03g007410.4",5
"1558","Solyc03g025320.4",5
"1559","Solyc03g025520.4",5
"1560","Solyc03g031600.3",5
"1561","Solyc03g032030.4",5
"1562","Solyc03g032040.3",5
"1563","Solyc03g033500.4",5
"1564","Solyc03g034000.3",5
"1565","Solyc03g046270.4",5
"1566","Solyc03g062900.3",5
"1567","Solyc03g079930.3",5
"1568","Solyc03g080190.3",5
"1569","Solyc03g082945.1",5
"1570","Solyc03g083020.3",5
"1571","Solyc03g095810.3",5
"1572","Solyc03g096360.4",5
"1573","Solyc03g096540.3",5
"1574","Solyc03g096770.1",5
"1575","Solyc03g096780.1",5
"1576","Solyc03g097020.4",5
"1577","Solyc03g097700.3",5
"1578","Solyc03g098300.1",5
"1579","Solyc03g098730.1",5
"1580","Solyc03g112850.3",5
"1581","Solyc03g113690.1",5
"1582","Solyc03g113720.3",5
"1583","Solyc03g114920.1",5
"1584","Solyc03g115850.3",5
"1585","Solyc03g115880.1",5
"1586","Solyc03g116060.4",5
"1587","Solyc03g116170.3",5
"1588","Solyc03g116460.4",5
"1589","Solyc03g116660.3",5
"1590","Solyc03g117080.4",5
"1591","Solyc03g117190.1",5
"1592","Solyc03g118750.4",5
"1593","Solyc03g118850.4",5
"1594","Solyc03g118900.3",5
"1595","Solyc03g119370.2",5
"1596","Solyc03g120080.4",5
"1597","Solyc03g120380.3",5
"1598","Solyc03g120570.3",5
"1599","Solyc03g120690.3",5
"1600","Solyc03g121140.4",5
"1601","Solyc03g150155.1",5
"1602","Solyc04g007130.1",5
"1603","Solyc04g007900.3",5
"1604","Solyc04g008810.3",5
"1605","Solyc04g008970.3",5
"1606","Solyc04g011530.3",5
"1607","Solyc04g011750.3",5
"1608","Solyc04g011830.1",5
"1609","Solyc04g011840.1",5
"1610","Solyc04g011850.1",5
"1611","Solyc04g012050.3",5
"1612","Solyc04g014370.4",5
"1613","Solyc04g016190.1",5
"1614","Solyc04g016380.3",5
"1615","Solyc04g016590.3",5
"1616","Solyc04g018110.1",5
"1617","Solyc04g024420.3",5
"1618","Solyc04g050620.3",5
"1619","Solyc04g053110.1",5
"1620","Solyc04g054220.3",5
"1621","Solyc04g054510.4",5
"1622","Solyc04g071590.3",5
"1623","Solyc04g074680.1",5
"1624","Solyc04g077050.3",5
"1625","Solyc04g077130.1",5
"1626","Solyc04g078660.2",5
"1627","Solyc04g078710.3",5
"1628","Solyc04g078880.3",5
"1629","Solyc04g078900.3",5
"1630","Solyc04g080160.3",5
"1631","Solyc04g080720.4",5
"1632","Solyc04g080780.2",5
"1633","Solyc04g081790.3",5
"1634","Solyc04g082500.4",5
"1635","Solyc04g082960.1",5
"1636","Solyc04g082970.4",5
"1637","Solyc04g083140.2",5
"1638","Solyc04g150104.1",5
"1639","Solyc05g005810.4",5
"1640","Solyc05g006510.2",5
"1641","Solyc05g007180.3",5
"1642","Solyc05g007210.2",5
"1643","Solyc05g007220.4",5
"1644","Solyc05g007250.3",5
"1645","Solyc05g007560.3",5
"1646","Solyc05g008000.3",5
"1647","Solyc05g008120.4",5
"1648","Solyc05g008370.2",5
"1649","Solyc05g009340.1",5
"1650","Solyc05g010270.1",5
"1651","Solyc05g013170.2",5
"1652","Solyc05g013920.4",5
"1653","Solyc05g015490.4",5
"1654","Solyc05g015880.3",5
"1655","Solyc05g018747.1",5
"1656","Solyc05g025985.1",5
"1657","Solyc05g041540.4",5
"1658","Solyc05g045700.1",5
"1659","Solyc05g050000.3",5
"1660","Solyc05g050850.3",5
"1661","Solyc05g051200.1",5
"1662","Solyc05g051220.3",5
"1663","Solyc05g052650.2",5
"1664","Solyc05g052670.1",5
"1665","Solyc05g053470.3",5
